donation_id,donor_id,category,condition,quantity,city,timestamp,matched_ngo,status
DN001476,D00462,outerwear,good,20,Ahmedabad,2025-10-25,,matched
DN001477,D00447,formal,excellent,18,Mumbai,2024-12-03,,pending
DN001478,D00403,children,excellent,7,Hyderabad,2025-06-15,NGO0077,approved
DN001479,D00185,formal,fair,2,Jaipur,2025-01-04,,approved
DN001480,D00339,formal,excellent,14,Jaipur,2025-08-16,NGO0089,pending
DN001481,D00238,shoes,fair,9,Bengaluru,2025-02-02,NGO0089,approved
DN001482,D00046,outerwear,fair,6,Pune,2024-12-03,,approved
DN001483,D00367,outerwear,fair,5,Pune,2024-12-28,NGO0003,approved
DN001484,D00204,casual,good,20,Bengaluru,2025-08-13,NGO0077,matched
DN001485,D00361,children,fair,13,Chennai,2025-10-15,,matched
DN001486,D00291,shoes,good,9,Lucknow,2025-03-20,NGO0025,approved
DN001487,D00075,shoes,good,11,Mumbai,2025-09-06,,delivered
DN001488,D00484,casual,excellent,11,Chennai,2025-07-25,,approved
DN001489,D00399,accessories,excellent,14,Jaipur,2025-06-14,,approved
DN001490,D00172,accessories,good,4,Jaipur,2025-01-20,,matched
DN001491,D00241,children,fair,20,Bengaluru,2025-10-13,NGO0005,matched
DN001492,D00288,outerwear,good,3,Mumbai,2025-03-11,NGO0100,delivered
DN001493,D00145,children,fair,17,Hyderabad,2025-10-13,,approved
DN001494,D00296,shoes,good,2,Kolkata,2025-08-31,NGO0082,matched
DN001495,D00432,outerwear,fair,6,Jaipur,2024-11-30,,matched
DN001496,D00418,casual,good,14,Chennai,2024-11-12,,pending
DN001497,D00206,children,good,20,Bengaluru,2025-04-10,,pending
DN001498,D00463,outerwear,excellent,10,Lucknow,2025-02-10,NGO0012,approved
DN001499,D00477,accessories,excellent,3,Delhi,2025-10-15,,approved
DN001500,D00077,children,good,1,Ahmedabad,2024-11-28,NGO0031,matched
DN001501,D00177,casual,excellent,13,Kolkata,2025-04-26,NGO0019,matched
DN001502,D00311,shoes,excellent,6,Bengaluru,2025-08-17,,delivered
DN001503,D00374,casual,fair,17,Pune,2025-05-27,NGO0089,matched
DN001504,D00006,accessories,fair,3,Bengaluru,2025-10-26,NGO0033,delivered
DN001505,D00327,casual,excellent,19,Mumbai,2025-08-15,NGO0037,approved
DN001506,D00420,shoes,fair,13,Chennai,2024-11-19,NGO0024,matched
DN001507,D00080,children,excellent,4,Delhi,2025-04-19,NGO0002,delivered
DN001508,D00055,shoes,excellent,19,Jaipur,2025-05-25,,matched
DN001509,D00416,children,good,10,Kolkata,2025-02-17,NGO0043,matched
DN001510,D00265,casual,good,11,Bengaluru,2025-04-18,,delivered
DN001511,D00489,accessories,excellent,15,Ahmedabad,2025-01-27,NGO0087,matched
DN001512,D00150,shoes,fair,3,Bengaluru,2025-05-30,NGO0089,matched
DN001513,D00334,formal,good,2,Pune,2025-03-06,NGO0100,pending
DN001514,D00481,formal,good,14,Bengaluru,2024-12-30,NGO0075,pending
DN001515,D00485,formal,fair,14,Mumbai,2025-10-30,,pending
DN001516,D00152,accessories,fair,10,Pune,2025-07-03,NGO0056,approved
DN001517,D00328,casual,fair,8,Ahmedabad,2025-03-13,NGO0004,pending
DN001518,D00437,outerwear,good,6,Pune,2024-12-04,,delivered
DN001519,D00050,formal,good,17,Chennai,2025-10-04,NGO0031,approved
DN001520,D00391,outerwear,fair,9,Kolkata,2025-01-21,,matched
DN001521,D00134,formal,good,17,Kolkata,2025-10-01,NGO0073,delivered
DN001522,D00159,formal,good,4,Jaipur,2025-08-14,,delivered
DN001523,D00376,formal,excellent,1,Bengaluru,2025-07-20,NGO0094,delivered
DN001524,D00253,outerwear,fair,11,Bengaluru,2025-04-29,NGO0023,delivered
DN001525,D00125,shoes,good,14,Pune,2025-05-06,NGO0043,delivered
DN001526,D00418,outerwear,fair,10,Chennai,2024-12-01,NGO0071,approved
DN001527,D00372,shoes,good,13,Jaipur,2024-12-30,,matched
DN001528,D00306,children,good,1,Mumbai,2025-10-12,NGO0075,pending
DN001529,D00291,casual,fair,10,Lucknow,2025-03-08,NGO0028,matched
DN001530,D00272,children,good,2,Lucknow,2025-06-13,,matched
DN001531,D00471,outerwear,excellent,12,Bengaluru,2025-10-24,,matched
DN001532,D00498,children,fair,6,Ahmedabad,2025-05-11,,pending
DN001533,D00275,shoes,fair,3,Kolkata,2025-10-28,,approved
DN001534,D00343,outerwear,excellent,13,Lucknow,2025-01-24,NGO0095,matched
DN001535,D00267,shoes,good,19,Jaipur,2025-08-26,NGO0091,delivered
DN001536,D00395,shoes,good,10,Hyderabad,2025-03-06,,approved
DN001537,D00119,formal,fair,19,Lucknow,2025-02-05,,delivered
DN001538,D00061,shoes,excellent,7,Pune,2025-08-18,,matched
DN001539,D00091,shoes,excellent,6,Jaipur,2025-02-22,,approved
DN001540,D00231,accessories,good,20,Bengaluru,2025-01-08,NGO0095,matched
DN001541,D00400,shoes,excellent,14,Pune,2024-12-02,NGO0023,matched
DN001542,D00478,casual,fair,1,Kolkata,2025-06-17,NGO0033,pending
DN001543,D00249,outerwear,good,19,Bengaluru,2025-05-03,,pending
DN001544,D00199,casual,excellent,1,Ahmedabad,2025-04-05,NGO0097,pending
DN001545,D00411,shoes,excellent,16,Jaipur,2024-12-21,,delivered
DN001546,D00426,casual,good,18,Hyderabad,2025-09-12,,pending
DN001547,D00196,casual,good,12,Lucknow,2025-05-21,,matched
DN001548,D00226,casual,fair,12,Delhi,2025-08-25,,approved
DN001549,D00276,casual,fair,14,Delhi,2025-07-11,,matched
DN001550,D00092,formal,excellent,13,Mumbai,2025-10-05,,matched
DN001551,D00163,children,excellent,13,Delhi,2025-05-02,,matched
DN001552,D00390,children,fair,20,Kolkata,2025-05-21,NGO0069,pending
DN001553,D00234,casual,good,9,Delhi,2025-07-10,NGO0004,delivered
DN001554,D00248,children,fair,2,Delhi,2025-03-11,NGO0009,delivered
DN001555,D00024,children,good,19,Delhi,2025-08-25,NGO0008,matched
DN001556,D00482,accessories,fair,14,Ahmedabad,2025-05-22,NGO0041,pending
DN001557,D00397,accessories,fair,10,Delhi,2025-10-12,NGO0002,pending
DN001558,D00234,shoes,fair,13,Delhi,2025-06-18,NGO0028,approved
DN001559,D00408,accessories,fair,18,Ahmedabad,2025-04-08,NGO0001,matched
DN001560,D00138,children,good,13,Jaipur,2025-02-15,NGO0032,delivered
DN001561,D00203,accessories,good,12,Bengaluru,2025-05-10,,approved
DN001562,D00194,children,fair,18,Bengaluru,2025-03-22,NGO0033,pending
DN001563,D00060,shoes,good,13,Lucknow,2025-01-20,NGO0038,approved
DN001564,D00038,formal,good,6,Pune,2025-04-11,NGO0061,pending
DN001565,D00206,shoes,good,13,Bengaluru,2025-03-08,,approved
DN001566,D00283,casual,good,2,Lucknow,2025-03-08,NGO0031,matched
DN001567,D00113,shoes,good,19,Mumbai,2024-12-17,,pending
DN001568,D00079,formal,excellent,12,Lucknow,2025-07-11,NGO0087,pending
DN001569,D00276,children,fair,17,Delhi,2025-03-19,,pending
DN001570,D00215,formal,good,18,Lucknow,2025-07-25,,delivered
DN001571,D00295,accessories,excellent,14,Chennai,2025-07-08,NGO0003,approved
DN001572,D00038,children,fair,6,Pune,2025-01-10,,pending
DN001573,D00418,children,fair,13,Chennai,2024-11-17,,matched
DN001574,D00124,outerwear,good,17,Mumbai,2024-11-25,NGO0091,approved
DN001575,D00100,shoes,fair,2,Kolkata,2025-09-17,NGO0080,matched
DN001576,D00437,children,good,3,Pune,2025-10-21,NGO0061,matched
DN001577,D00304,casual,good,20,Mumbai,2024-12-07,,approved
DN001578,D00453,children,excellent,8,Lucknow,2025-08-20,,matched
DN001579,D00374,children,excellent,4,Pune,2025-03-26,NGO0080,delivered
DN001580,D00073,shoes,good,11,Bengaluru,2025-10-11,,delivered
DN001581,D00157,formal,good,6,Lucknow,2025-03-06,NGO0067,approved
DN001582,D00240,children,excellent,6,Mumbai,2025-05-16,,matched
DN001583,D00181,accessories,good,1,Jaipur,2024-12-05,,matched
DN001584,D00132,casual,excellent,19,Chennai,2024-12-14,NGO0095,pending
DN001585,D00489,formal,excellent,15,Ahmedabad,2025-07-30,NGO0004,approved
DN001586,D00191,outerwear,excellent,5,Bengaluru,2025-11-08,,delivered
DN001587,D00096,outerwear,excellent,12,Lucknow,2025-01-02,NGO0100,approved
DN001588,D00191,accessories,excellent,15,Bengaluru,2024-12-17,NGO0045,matched
DN001589,D00222,accessories,good,6,Jaipur,2025-10-26,NGO0021,matched
DN001590,D00310,formal,fair,8,Hyderabad,2025-02-15,NGO0093,approved
DN001591,D00481,formal,fair,10,Bengaluru,2025-08-08,NGO0027,approved
DN001592,D00251,casual,good,6,Jaipur,2025-11-01,NGO0005,matched
DN001593,D00235,casual,excellent,1,Kolkata,2025-05-08,NGO0058,approved
DN001594,D00021,accessories,good,16,Jaipur,2025-01-19,,delivered
DN001595,D00269,accessories,fair,6,Mumbai,2025-10-18,,delivered
DN001596,D00499,accessories,excellent,9,Jaipur,2025-03-23,,pending
DN001597,D00102,outerwear,fair,17,Ahmedabad,2025-03-18,NGO0067,matched
DN001598,D00290,children,good,14,Bengaluru,2025-01-26,NGO0079,matched
DN001599,D00255,casual,good,16,Bengaluru,2025-04-12,NGO0007,pending
DN001600,D00305,accessories,excellent,9,Pune,2025-02-07,,delivered
DN001601,D00276,casual,fair,4,Delhi,2025-03-24,NGO0079,approved
DN001602,D00282,casual,fair,15,Kolkata,2025-01-19,,pending
DN001603,D00125,accessories,good,3,Pune,2025-04-21,,matched
DN001604,D00486,casual,fair,20,Pune,2025-11-09,NGO0090,matched
DN001605,D00302,accessories,excellent,7,Pune,2025-01-27,NGO0071,pending
DN001606,D00163,casual,excellent,1,Delhi,2025-01-07,,delivered
DN001607,D00005,children,excellent,15,Jaipur,2025-01-26,NGO0083,delivered
DN001608,D00207,outerwear,good,2,Bengaluru,2025-02-21,NGO0040,approved
DN001609,D00321,formal,fair,12,Hyderabad,2025-07-24,,pending
DN001610,D00288,formal,good,18,Mumbai,2025-03-25,NGO0069,approved
DN001611,D00034,formal,fair,10,Jaipur,2025-04-18,,approved
DN001612,D00188,accessories,fair,19,Bengaluru,2025-04-04,NGO0089,matched
DN001613,D00304,outerwear,good,6,Mumbai,2025-05-21,NGO0098,matched
DN001614,D00109,formal,excellent,11,Bengaluru,2025-05-30,NGO0086,pending
DN001615,D00276,outerwear,fair,6,Delhi,2025-10-14,,pending
DN001616,D00416,shoes,good,8,Kolkata,2025-04-06,NGO0078,approved
DN001617,D00472,shoes,fair,12,Kolkata,2024-12-30,NGO0057,pending
DN001618,D00344,accessories,good,17,Delhi,2025-01-05,,approved
DN001619,D00134,accessories,good,12,Kolkata,2024-12-28,,delivered
DN001620,D00060,casual,excellent,3,Lucknow,2025-02-03,NGO0011,pending
DN001621,D00418,accessories,excellent,3,Chennai,2025-03-17,NGO0082,pending
DN001622,D00089,shoes,excellent,3,Chennai,2025-10-17,,delivered
DN001623,D00138,casual,good,10,Jaipur,2025-06-04,NGO0051,matched
DN001624,D00377,casual,excellent,2,Delhi,2025-09-07,NGO0050,matched
DN001625,D00366,formal,excellent,15,Hyderabad,2025-10-01,NGO0025,approved
DN001626,D00459,shoes,excellent,15,Lucknow,2025-05-03,NGO0065,delivered
DN001627,D00496,casual,excellent,4,Hyderabad,2025-03-03,,pending
DN001628,D00057,accessories,excellent,11,Bengaluru,2025-02-02,NGO0065,delivered
DN001629,D00460,casual,excellent,2,Pune,2025-04-25,NGO0073,matched
DN001630,D00497,outerwear,fair,12,Kolkata,2025-09-07,NGO0072,matched
DN001631,D00063,formal,excellent,13,Lucknow,2025-09-18,NGO0050,approved
DN001632,D00053,outerwear,excellent,1,Mumbai,2025-04-10,NGO0020,matched
DN001633,D00409,children,fair,4,Delhi,2025-03-22,,approved
DN001634,D00149,casual,excellent,13,Pune,2025-08-29,,pending
DN001635,D00428,formal,excellent,14,Lucknow,2025-03-24,,approved
DN001636,D00327,casual,excellent,2,Mumbai,2025-07-02,NGO0008,delivered
DN001637,D00421,formal,excellent,6,Delhi,2025-08-26,NGO0098,approved
DN001638,D00407,casual,fair,1,Kolkata,2025-09-23,NGO0054,approved
DN001639,D00482,accessories,good,17,Ahmedabad,2025-05-05,,pending
DN001640,D00340,formal,fair,6,Jaipur,2025-10-19,NGO0070,pending
DN001641,D00023,shoes,good,20,Jaipur,2025-09-15,,approved
DN001642,D00469,formal,excellent,13,Ahmedabad,2025-05-08,,approved
DN001643,D00179,casual,fair,16,Kolkata,2025-06-11,NGO0074,pending
DN001644,D00269,children,fair,7,Mumbai,2025-02-25,,matched
DN001645,D00479,children,fair,15,Chennai,2025-10-13,NGO0021,pending
DN001646,D00363,shoes,good,10,Ahmedabad,2025-01-27,NGO0011,pending
DN001647,D00347,shoes,good,9,Mumbai,2025-03-07,NGO0005,matched
DN001648,D00314,shoes,good,9,Hyderabad,2024-11-21,NGO0074,delivered
DN001649,D00373,formal,good,11,Delhi,2025-05-29,,pending
DN001650,D00491,children,excellent,4,Pune,2025-03-14,,approved
DN001651,D00155,shoes,good,10,Chennai,2025-09-14,NGO0051,approved
DN001652,D00261,formal,good,6,Mumbai,2025-04-13,,pending
DN001653,D00096,accessories,good,4,Lucknow,2025-02-11,,approved
DN001654,D00420,shoes,good,14,Chennai,2025-07-03,NGO0093,pending
DN001655,D00166,shoes,excellent,14,Delhi,2025-03-28,NGO0005,matched
DN001656,D00385,casual,excellent,9,Chennai,2025-08-12,NGO0027,delivered
DN001657,D00458,casual,good,13,Mumbai,2025-02-24,,matched
DN001658,D00482,shoes,excellent,20,Ahmedabad,2025-04-17,NGO0038,matched
DN001659,D00133,formal,excellent,9,Jaipur,2024-12-01,NGO0019,matched
DN001660,D00185,formal,excellent,10,Jaipur,2025-09-05,,pending
DN001661,D00225,children,good,15,Jaipur,2025-06-03,NGO0001,approved
DN001662,D00193,accessories,fair,4,Delhi,2025-04-15,NGO0042,pending
DN001663,D00115,accessories,good,10,Pune,2025-05-26,NGO0054,delivered
DN001664,D00480,casual,good,8,Kolkata,2024-12-15,NGO0056,approved
DN001665,D00155,shoes,good,9,Chennai,2025-02-01,,pending
DN001666,D00220,outerwear,fair,12,Hyderabad,2025-06-14,NGO0004,matched
DN001667,D00166,accessories,excellent,4,Delhi,2025-08-16,,pending
DN001668,D00491,children,fair,11,Pune,2025-09-17,NGO0074,delivered
DN001669,D00244,casual,fair,4,Jaipur,2025-06-06,NGO0064,delivered
DN001670,D00063,outerwear,good,13,Lucknow,2025-07-13,,matched
DN001671,D00396,casual,good,17,Delhi,2025-04-16,NGO0042,delivered
DN001672,D00090,outerwear,fair,14,Hyderabad,2024-11-25,,matched
DN001673,D00461,shoes,good,15,Delhi,2025-07-05,NGO0037,approved
DN001674,D00271,shoes,fair,8,Hyderabad,2025-02-04,NGO0092,approved
DN001675,D00113,casual,excellent,15,Mumbai,2025-07-11,,pending
DN001676,D00398,casual,good,18,Hyderabad,2025-08-28,,pending
DN001677,D00292,outerwear,good,15,Kolkata,2025-05-19,NGO0063,matched
DN001678,D00154,outerwear,fair,18,Chennai,2025-10-25,,delivered
DN001679,D00054,formal,fair,16,Bengaluru,2025-10-26,NGO0035,approved
DN001680,D00031,casual,good,17,Mumbai,2025-11-06,NGO0005,approved
DN001681,D00287,casual,excellent,6,Hyderabad,2025-07-27,NGO0048,pending
DN001682,D00415,accessories,fair,13,Hyderabad,2025-01-24,NGO0084,delivered
DN001683,D00116,outerwear,excellent,2,Bengaluru,2025-02-25,NGO0087,delivered
DN001684,D00069,formal,fair,17,Mumbai,2025-01-26,,delivered
DN001685,D00201,children,fair,2,Kolkata,2025-07-20,,matched
DN001686,D00125,shoes,fair,1,Pune,2025-07-15,NGO0022,approved
DN001687,D00017,shoes,good,9,Hyderabad,2025-09-04,NGO0058,pending
DN001688,D00258,children,good,17,Delhi,2025-06-20,,pending
DN001689,D00164,formal,good,19,Delhi,2025-10-10,,delivered
DN001690,D00217,children,fair,11,Hyderabad,2025-09-04,NGO0024,delivered
DN001691,D00409,outerwear,excellent,13,Delhi,2025-03-04,,delivered
DN001692,D00008,casual,good,2,Jaipur,2025-04-12,NGO0033,delivered
DN001693,D00416,outerwear,fair,5,Kolkata,2025-10-30,NGO0034,pending
DN001694,D00477,children,excellent,13,Delhi,2025-01-31,NGO0009,matched
DN001695,D00121,shoes,excellent,10,Pune,2025-01-25,NGO0028,pending
DN001696,D00302,outerwear,excellent,15,Pune,2024-12-23,,matched
DN001697,D00420,casual,good,11,Chennai,2024-12-24,,pending
DN001698,D00126,children,good,15,Lucknow,2025-07-13,,approved
DN001699,D00094,shoes,excellent,19,Bengaluru,2025-09-04,,pending
DN001700,D00447,casual,excellent,15,Mumbai,2025-07-15,NGO0057,delivered
DN001701,D00210,accessories,excellent,20,Bengaluru,2025-07-10,,pending
DN001702,D00273,shoes,fair,19,Jaipur,2025-10-28,,approved
DN001703,D00178,formal,excellent,11,Jaipur,2025-04-03,NGO0039,approved
DN001704,D00309,shoes,good,12,Hyderabad,2025-08-29,,pending
DN001705,D00188,children,fair,2,Bengaluru,2024-12-20,,delivered
DN001706,D00098,accessories,fair,16,Mumbai,2025-05-26,NGO0053,pending
DN001707,D00254,accessories,fair,14,Delhi,2025-04-13,,pending
DN001708,D00174,casual,excellent,6,Mumbai,2024-11-18,,approved
DN001709,D00328,formal,fair,2,Ahmedabad,2025-01-13,,pending
DN001710,D00343,children,good,7,Lucknow,2025-07-16,,delivered
DN001711,D00292,formal,excellent,10,Kolkata,2025-03-19,NGO0077,delivered
DN001712,D00257,children,excellent,8,Lucknow,2025-03-27,NGO0053,pending
DN001713,D00417,formal,fair,17,Kolkata,2025-04-18,,matched
DN001714,D00219,outerwear,fair,12,Pune,2025-03-20,,pending
DN001715,D00292,outerwear,fair,5,Kolkata,2025-05-07,,approved
DN001716,D00496,accessories,good,3,Hyderabad,2025-11-07,NGO0070,delivered
DN001717,D00143,casual,excellent,4,Mumbai,2025-04-10,NGO0047,delivered
DN001718,D00375,casual,excellent,12,Jaipur,2025-03-15,,matched
DN001719,D00288,outerwear,good,4,Mumbai,2024-11-25,,delivered
DN001720,D00361,accessories,fair,14,Chennai,2025-04-10,,approved
DN001721,D00214,accessories,excellent,20,Lucknow,2025-03-08,NGO0001,matched
DN001722,D00352,casual,good,15,Kolkata,2025-07-17,,delivered
DN001723,D00067,accessories,good,1,Ahmedabad,2025-01-08,NGO0008,approved
DN001724,D00084,children,excellent,18,Chennai,2025-09-10,NGO0079,approved
DN001725,D00282,casual,fair,20,Kolkata,2025-10-17,NGO0051,approved
DN001726,D00275,formal,fair,13,Kolkata,2025-04-04,,delivered
DN001727,D00317,accessories,excellent,4,Hyderabad,2025-01-18,NGO0072,pending
DN001728,D00288,children,good,11,Mumbai,2025-01-30,NGO0050,pending
DN001729,D00398,outerwear,good,1,Hyderabad,2025-04-28,,delivered
DN001730,D00194,children,good,10,Bengaluru,2025-01-25,,approved
DN001731,D00242,outerwear,good,19,Jaipur,2024-12-25,NGO0100,approved
DN001732,D00170,formal,excellent,13,Hyderabad,2025-02-24,NGO0033,matched
DN001733,D00141,accessories,excellent,3,Jaipur,2025-10-25,NGO0067,delivered
DN001734,D00282,children,fair,14,Kolkata,2025-07-21,,approved
DN001735,D00286,accessories,fair,4,Chennai,2025-05-16,NGO0057,matched
DN001736,D00365,casual,good,9,Jaipur,2025-03-19,NGO0015,pending
DN001737,D00124,formal,fair,16,Mumbai,2025-08-29,NGO0026,pending
DN001738,D00060,formal,good,14,Lucknow,2025-09-12,,delivered
DN001739,D00219,children,fair,11,Pune,2025-10-10,NGO0019,approved
DN001740,D00027,accessories,excellent,1,Chennai,2025-03-13,NGO0087,approved
DN001741,D00331,outerwear,fair,20,Mumbai,2025-05-21,,approved
DN001742,D00036,accessories,fair,13,Chennai,2025-08-27,NGO0036,pending
DN001743,D00302,casual,good,3,Pune,2025-01-10,,delivered
DN001744,D00435,children,excellent,9,Pune,2025-03-23,,pending
DN001745,D00342,formal,excellent,1,Hyderabad,2025-10-15,,delivered
DN001746,D00352,accessories,excellent,13,Kolkata,2025-06-24,,approved
DN001747,D00002,outerwear,good,8,Chennai,2024-11-21,,matched
DN001748,D00204,accessories,good,8,Bengaluru,2025-07-30,NGO0014,delivered
DN001749,D00136,outerwear,excellent,2,Delhi,2025-02-17,NGO0093,matched
DN001750,D00331,casual,excellent,7,Mumbai,2025-02-01,,delivered
DN001751,D00455,shoes,fair,18,Hyderabad,2025-08-21,NGO0079,delivered
DN001752,D00123,shoes,good,13,Jaipur,2025-05-13,NGO0084,pending
DN001753,D00270,casual,fair,5,Chennai,2025-02-27,,approved
DN001754,D00308,children,fair,17,Bengaluru,2025-07-12,NGO0007,pending
DN001755,D00072,children,fair,17,Hyderabad,2025-07-23,,approved
DN001756,D00310,formal,good,15,Hyderabad,2025-01-14,,delivered
DN001757,D00389,formal,excellent,13,Lucknow,2025-03-28,NGO0021,pending
DN001758,D00385,casual,excellent,5,Chennai,2025-10-19,,pending
DN001759,D00019,formal,fair,2,Chennai,2025-08-06,,delivered
DN001760,D00269,outerwear,good,16,Mumbai,2025-01-27,NGO0091,matched
DN001761,D00421,accessories,fair,9,Delhi,2025-08-16,,delivered
DN001762,D00339,outerwear,excellent,15,Jaipur,2024-12-19,NGO0028,approved
DN001763,D00178,shoes,fair,20,Jaipur,2025-03-12,NGO0083,matched
DN001764,D00320,outerwear,good,7,Hyderabad,2024-11-27,,delivered
DN001765,D00113,shoes,excellent,14,Mumbai,2024-12-20,,pending
DN001766,D00245,outerwear,fair,8,Lucknow,2024-12-12,NGO0016,delivered
DN001767,D00473,shoes,excellent,1,Pune,2025-04-19,,matched
DN001768,D00120,outerwear,excellent,19,Ahmedabad,2025-01-28,NGO0018,delivered
DN001769,D00031,formal,excellent,6,Mumbai,2024-11-12,NGO0070,approved
DN001770,D00390,shoes,fair,16,Kolkata,2025-04-10,,approved
DN001771,D00124,casual,excellent,9,Mumbai,2025-10-09,,delivered
DN001772,D00248,children,fair,12,Delhi,2025-07-03,NGO0038,approved
DN001773,D00099,casual,excellent,5,Hyderabad,2025-08-14,NGO0042,pending
DN001774,D00137,outerwear,good,14,Bengaluru,2025-07-17,,delivered
DN001775,D00190,shoes,fair,13,Chennai,2025-10-25,NGO0024,matched
DN001776,D00274,children,fair,3,Delhi,2025-08-14,NGO0075,delivered
DN001777,D00240,outerwear,good,4,Mumbai,2025-08-16,,pending
DN001778,D00384,accessories,fair,10,Jaipur,2025-02-17,NGO0047,pending
DN001779,D00386,children,fair,5,Bengaluru,2025-06-27,NGO0032,pending
DN001780,D00320,casual,excellent,13,Hyderabad,2025-07-17,,pending
DN001781,D00184,shoes,excellent,6,Ahmedabad,2025-06-12,NGO0055,delivered
DN001782,D00027,shoes,fair,7,Chennai,2024-11-19,NGO0096,matched
DN001783,D00421,shoes,excellent,13,Delhi,2025-03-23,NGO0010,pending
DN001784,D00259,children,fair,8,Jaipur,2025-01-08,,approved
DN001785,D00083,formal,excellent,7,Delhi,2025-04-24,NGO0034,matched
DN001786,D00247,accessories,excellent,7,Lucknow,2025-07-09,NGO0061,pending
DN001787,D00034,outerwear,excellent,3,Jaipur,2025-08-13,,pending
DN001788,D00177,accessories,fair,11,Kolkata,2025-01-30,,delivered
DN001789,D00054,shoes,fair,4,Bengaluru,2025-05-09,NGO0074,matched
DN001790,D00303,children,excellent,2,Mumbai,2025-04-08,NGO0035,approved
DN001791,D00091,formal,fair,11,Jaipur,2025-01-26,,approved
DN001792,D00365,shoes,good,12,Jaipur,2025-04-01,NGO0039,matched
DN001793,D00041,casual,excellent,2,Ahmedabad,2025-09-11,NGO0006,pending
DN001794,D00346,casual,fair,5,Hyderabad,2025-05-16,,approved
DN001795,D00217,casual,fair,6,Hyderabad,2025-09-30,NGO0055,approved
DN001796,D00053,outerwear,excellent,6,Mumbai,2025-06-10,NGO0065,approved
DN001797,D00214,accessories,fair,16,Lucknow,2025-03-15,NGO0059,approved
DN001798,D00242,casual,excellent,3,Jaipur,2025-01-23,,delivered
DN001799,D00477,outerwear,fair,17,Delhi,2025-02-14,NGO0092,delivered
DN001800,D00354,shoes,excellent,8,Bengaluru,2025-02-01,NGO0059,pending
DN001801,D00183,casual,good,10,Ahmedabad,2025-01-09,,pending
DN001802,D00490,outerwear,fair,7,Pune,2025-04-01,,matched
DN001803,D00147,accessories,excellent,2,Bengaluru,2025-02-09,NGO0052,approved
DN001804,D00093,children,excellent,17,Hyderabad,2024-12-05,,pending
DN001805,D00166,shoes,good,10,Delhi,2025-11-04,NGO0008,pending
DN001806,D00457,children,fair,19,Bengaluru,2025-10-10,NGO0022,matched
DN001807,D00267,shoes,fair,2,Jaipur,2025-05-23,,matched
DN001808,D00376,children,fair,10,Bengaluru,2025-02-05,NGO0049,delivered
DN001809,D00292,children,good,15,Kolkata,2025-06-11,,matched
DN001810,D00124,children,fair,8,Mumbai,2025-01-26,NGO0095,matched
DN001811,D00044,shoes,excellent,20,Bengaluru,2025-03-31,,approved
DN001812,D00108,shoes,fair,16,Pune,2025-02-04,,matched
DN001813,D00029,formal,fair,11,Ahmedabad,2025-07-11,NGO0070,approved
DN001814,D00387,shoes,fair,3,Bengaluru,2025-05-22,NGO0037,approved
DN001815,D00115,shoes,good,16,Pune,2025-10-16,,delivered
DN001816,D00286,outerwear,fair,13,Chennai,2025-10-02,,pending
DN001817,D00112,accessories,excellent,6,Chennai,2025-03-12,,pending
DN001818,D00142,accessories,excellent,3,Hyderabad,2025-07-12,,approved
DN001819,D00187,formal,excellent,17,Ahmedabad,2025-08-07,NGO0001,approved
DN001820,D00304,shoes,good,16,Mumbai,2025-04-07,NGO0007,approved
DN001821,D00297,formal,excellent,10,Ahmedabad,2025-02-27,NGO0062,matched
DN001822,D00114,casual,fair,14,Ahmedabad,2025-10-22,NGO0010,delivered
DN001823,D00182,children,excellent,14,Ahmedabad,2025-04-15,NGO0053,delivered
DN001824,D00067,shoes,excellent,1,Ahmedabad,2025-10-02,NGO0016,pending
DN001825,D00391,shoes,fair,5,Kolkata,2025-09-27,,matched
DN001826,D00092,formal,good,18,Mumbai,2025-08-04,,approved
DN001827,D00174,casual,good,20,Mumbai,2025-08-25,,delivered
DN001828,D00482,children,excellent,15,Ahmedabad,2025-10-02,NGO0010,matched
DN001829,D00041,shoes,fair,8,Ahmedabad,2025-01-02,,delivered
DN001830,D00097,children,excellent,13,Bengaluru,2025-09-16,,approved
DN001831,D00158,children,excellent,2,Kolkata,2025-11-03,NGO0033,matched
DN001832,D00023,shoes,fair,5,Jaipur,2025-10-13,,delivered
DN001833,D00176,accessories,excellent,14,Lucknow,2024-11-21,NGO0022,matched
DN001834,D00039,casual,excellent,14,Hyderabad,2025-06-24,,matched
DN001835,D00151,formal,excellent,1,Kolkata,2025-02-07,,approved
DN001836,D00440,children,fair,8,Mumbai,2025-08-01,NGO0046,delivered
DN001837,D00176,casual,excellent,14,Lucknow,2025-02-23,,pending
DN001838,D00348,children,good,16,Kolkata,2025-08-18,NGO0041,matched
DN001839,D00023,formal,excellent,7,Jaipur,2025-06-03,NGO0023,approved
DN001840,D00044,outerwear,fair,11,Bengaluru,2025-08-08,,pending
DN001841,D00466,shoes,fair,14,Delhi,2025-03-05,NGO0071,pending
DN001842,D00184,formal,good,6,Ahmedabad,2025-04-28,,pending
DN001843,D00406,accessories,fair,10,Chennai,2025-08-18,NGO0093,pending
DN001844,D00279,shoes,fair,6,Delhi,2025-06-07,,pending
DN001845,D00466,outerwear,fair,3,Delhi,2024-12-09,,matched
DN001846,D00222,shoes,fair,18,Jaipur,2024-11-21,,approved
DN001847,D00452,children,fair,16,Ahmedabad,2025-08-15,NGO0084,delivered
